Event	ID	Name			Wwise Object Path	Notes
	187604770	Oozer_Footsteps			\Default Work Unit\Enemies\Oozer\Oozer_Footsteps	
	269686156	Player_FootstepsRight			\Default Work Unit\Player\Footsteps\Player_FootstepsRight	
	276150034	Vex_ChantWindup			\Default Work Unit\Enemies\Vex\Vex_ChantWindup	
	366571179	Oozer_HitPlayer			\Default Work Unit\Enemies\Oozer\Oozer_HitPlayer	
	534424066	Vex_ChantFinish			\Default Work Unit\Enemies\Vex\Vex_ChantFinish	
	751122599	Player_LightAttack			\Default Work Unit\Player\Attack\Player_LightAttack	
	837528085	Oozer_HitGround			\Default Work Unit\Enemies\Oozer\Oozer_HitGround	
	853366470	Player_MagicAttack			\Default Work Unit\Player\Attack\Player_MagicAttack	
	951923072	Tanker_Shockwave			\Default Work Unit\Enemies\Tanker\Tanker_Shockwave	
	1010055213	Enemy_Hit			\Default Work Unit\Enemies\Shared\Enemy_Hit	
	1085344956	Player_SpinCharge01			\Default Work Unit\Player\Spin Charge\Player_SpinCharge01	
	1085344958	Player_SpinCharge03			\Default Work Unit\Player\Spin Charge\Player_SpinCharge03	
	1085344959	Player_SpinCharge02			\Default Work Unit\Player\Spin Charge\Player_SpinCharge02	
	1159027468	Valve_Close			\Default Work Unit\UI\In Game\Valve_Close	
	1205999388	Enemy_Death			\Default Work Unit\Enemies\Shared\Enemy_Death	
	1244594577	Level_Music			\Default Work Unit\Music\Level_Music	
	1256435816	Player_PowerPickup			\Default Work Unit\Player\Pickup\Player_PowerPickup	
	1305133589	Player_Jump			\Default Work Unit\Player\Jump\Player_Jump	
	1432716332	Game_Over			\Default Work Unit\UI\Game State\Game_Over	
	1833036836	Player_Block			\Default Work Unit\Player\Hit\Player_Block	
	2072673020	Menu_Scroll			\Default Work Unit\UI\Menu\Menu_Scroll	
	2074073782	Player_Damage			\Default Work Unit\Player\Hit\Player_Damage	
	2170009975	Menu_Pause			\Default Work Unit\UI\Menu\Menu_Pause	
	2298066109	Slicer_Footsteps			\Default Work Unit\Enemies\Slicer\Slicer_Footsteps	
	2563941659	Tanker_Swipe			\Default Work Unit\Enemies\Tanker\Tanker_Swipe	
	2631240918	Character_Ready			\Default Work Unit\UI\Character Select\Character_Ready	
	2651857535	MrSpines_Attack			\Default Work Unit\Enemies\MrSpines\MrSpines_Attack	
	2882779481	Player_FootstepsLeft			\Default Work Unit\Player\Footsteps\Player_FootstepsLeft	
	2904509426	Vex_Footsteps			\Default Work Unit\Enemies\Vex\Vex_Footsteps	
	2985113282	Boss_Music			\Default Work Unit\Music\Boss_Music	
	3136346432	MrSpines_Footsteps			\Default Work Unit\Enemies\MrSpines\MrSpines_Footsteps	
	3180909377	Menu_Cancel			\Default Work Unit\UI\Menu\Menu_Cancel	
	3194464978	Oozer_Shoot			\Default Work Unit\Enemies\Oozer\Oozer_Shoot	
	3218375656	Game_Win			\Default Work Unit\UI\Game State\Game_Win	
	3281482822	Tanker_Hook			\Default Work Unit\Enemies\Tanker\Tanker_Hook	
	3337449114	Indicator_Blip			\Default Work Unit\UI\In Game\Indicator_Blip	
	3429288859	Menu_Accept			\Default Work Unit\UI\Menu\Menu_Accept	
	3542219815	Player_HealthPickup			\Default Work Unit\Player\Pickup\Player_HealthPickup	
	3661249112	Tanker_Footsteps			\Default Work Unit\Enemies\Tanker\Tanker_Footsteps	
	3713113629	Player_SpinAttack			\Default Work Unit\Player\Attack\Player_SpinAttack	
	3816881566	Player_HeavyAttack			\Default Work Unit\Player\Attack\Player_HeavyAttack	
	4055567060	Menu_Music			\Default Work Unit\Music\Menu_Music	
	4209431020	Slicer_Attack			\Default Work Unit\Enemies\Slicer\Slicer_Attack	

Audio Bus	ID	Name			Wwise Object Path	Notes
	3803692087	Master Audio Bus			\Default Work Unit\Master Audio Bus	

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	375804876	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\Player\Vocal\Player_Vocal\Silence\Wwise Silence	
	961328581	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Tanker\Tanker_Vocal\Silence\Wwise Silence	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	542909	Tanker_Footsteps_04	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Tanker_Footsteps_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Tanker\Tanker_Footsteps\Tanker_Footsteps_04		60608
	4669747	Spider 2_05	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Spider 2_05_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Tanker\Tanker_Vocal\Spider 2_05		121408
	18194984	Player_HeavyAttack_03	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Player_HeavyAttack_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Attack\Player_HeavyAttack\Player_HeavyAttack_03		133184
	21560103	Tanker_Shockwave_03	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Tanker_Shockwave_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Tanker\Tanker_Shockwave\Tanker_Shockwave_03		415808
	42664974	Enemy_Death_03	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Enemy_Death_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Shared\Enemy_Death\Enemy_Death_03		168000
	62236274	Slicer_Footsteps_01	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Slicer_Footsteps_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Slicer\Slicer_Footsteps\Slicer_Footsteps_01		49216
	70792518	Tanker_Footsteps_01	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Tanker_Footsteps_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Tanker\Tanker_Footsteps\Tanker_Footsteps_01		104000
	75773141	Player_Jump_01	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Player_Jump_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Jump\Player_Jump\Player_Jump_01		52032
	79083013	Menu_Scroll	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Menu_Scroll_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Menu\Menu_Scroll		175168
	90691482	Enemy_Hit_04	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Enemy_Hit_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Shared\Enemy_Hit\Enemy_Hit_04		77888
	106160777	Menu_Music_V1	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Menu_Music_V1_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Menu_Music\Menu_Music\Menu_Music_V1		8467264
	123445036	Player_FootstepsRight_03	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Player_FootstepsRight_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Player_FootstepsRight\Player_FootstepsRight_03		23104
	147565251	Tanker_Footsteps_05	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Tanker_Footsteps_05_1C9C67B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Tanker\Tanker_Footsteps\Tanker_Footsteps_05		84288
	152829484	Mellchunk_Mix_V1	F:\Documents\Project 99\3DSideScroller\3DSideScroller\3DSideScroller_WwiseProject\.cache\Windows\SFX\Mellchunk_Mix_V1_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Level_Music\Level_Music\Mellchunk_Mix_V1		28658276
